order_count,total_payment,avg_review_score,avg_delivery_days,days_since_last_purchase
1,180.88,4.0,12.0,167
1,141.41,5.0,12.0,271
1,55.69,3.0,9.0,360
1,359.8,5.0,14.0,562
1,515.94,5.0,14.0,205
1,138.99,5.0,8.0,79
1,1010.58,5.0,7.0,511
1,186.34,3.0,7.0,338
1,160.37,4.0,13.0,364
1,48.71,4.0,6.0,263
2,446.16,5.0,12.0,176
1,128.57,5.0,9.0,121
1,89.7,3.0,7.0,589
1,218.27,5.0,6.0,195
1,91.1,5.0,2.0,423
1,160.88,5.0,12.0,196
1,107.9,1.0,12.0,320
1,127.38,4.0,11.0,363
1,40.28,5.0,7.0,113
1,172.29,4.0,14.0,197
1,163.69,1.0,27.0,78
1,183.63,1.0,28.0,155
1,131.01,5.0,14.0,544
1,46.85,5.0,6.0,339
1,324.96000000000004,5.0,16.0,470
1,195.89,5.0,5.0,147
1,159.01,4.0,8.0,532
1,21.85,5.0,3.0,435
1,215.27,5.0,7.0,145
1,37.72,2.0,41.0,167
1,176.03,5.0,8.0,108
1,260.5,5.0,2.0,50
1,538.71,5.0,3.0,79
1,480.12,4.0,12.0,194
1,187.87,4.0,7.0,219
1,254.52,4.0,9.0,169
1,131.04,5.0,14.0,495
1,469.84,4.0,9.0,547
1,310.28,5.0,13.0,344
1,104.76,5.0,19.0,278
1,238.05,5.0,19.0,378
1,604.2,5.0,4.0,114
1,164.44,4.0,17.0,618
1,56.78,5.0,5.0,277
1,145.58,5.0,7.0,372
1,67.5,1.0,28.0,250
1,86.04,5.0,17.0,211
1,123.68,5.0,7.0,87
1,600.43,5.0,25.0,313
1,45.09,2.0,12.0,272
1,52.38,5.0,3.0,514
1,173.4,1.0,25.0,742
1,60.41,1.0,60.0,111
1,163.79,1.0,29.0,294
1,111.69,3.0,3.0,134
1,287.43,5.0,5.0,159
1,39.09,5.0,14.0,251
1,85.14,3.0,8.0,386
1,554.0,1.0,5.0,90
1,567.9000000000001,1.0,8.0,512
1,519.08,5.0,22.0,209
1,77.55,5.0,5.0,244
1,94.4,5.0,9.0,618
1,141.23,5.0,14.0,299
1,123.49,5.0,6.0,113
1,117.94,4.0,10.0,327
1,47.79,5.0,14.0,510
1,145.2,1.0,46.0,464
1,52.47,3.0,4.0,240
1,95.21,5.0,23.0,233
1,300.74,5.0,9.0,250
1,1659.12,3.0,8.0,196
1,106.95,5.0,1.0,230
1,40.42,3.0,21.0,190
1,314.0,5.0,19.0,627
1,740.2,4.0,9.0,554
1,99.34,5.0,14.0,241
1,38.99,4.0,4.0,278
1,39.82,5.0,7.0,239
1,423.27,5.0,6.0,112
1,175.24,5.0,7.0,272
1,117.13,5.0,5.0,429
1,147.7,5.0,10.0,163
1,145.4,5.0,6.0,75
1,82.52,4.0,12.0,326
1,67.44,4.0,6.0,76
1,95.02,4.0,10.0,296
2,433.58,3.0,4.333333333333333,76
1,239.36,4.0,20.0,505
1,90.93,4.0,18.0,155
1,105.28,5.0,16.0,467
1,64.0,5.0,7.0,387
1,98.62,3.0,1.0,232
1,89.85,5.0,14.0,217
1,216.04,5.0,6.0,166
1,113.71,5.0,13.0,316
1,73.4,4.0,16.0,152
1,140.04,5.0,17.0,553
1,1915.13,5.0,4.0,159
1,113.56,4.0,5.0,324
1,167.88,4.0,2.0,175
1,36.78,1.0,16.0,359
1,209.37,5.0,18.0,155
1,77.57,5.0,17.0,422
1,212.32,5.0,13.0,740
1,698.0999999999999,4.0,12.0,329
1,222.68,1.0,34.0,236
1,31.05,3.0,10.0,600
1,115.73,5.0,23.0,530
1,161.48,4.0,7.0,200
1,100.95,1.0,47.0,238
1,477.12,1.0,7.0,91
1,70.07,4.0,4.0,58
1,87.04,5.0,7.0,302
1,182.12,5.0,18.0,368
1,113.71,4.0,6.0,278
1,49.91,2.0,45.0,326
1,175.08,4.0,15.0,170
1,32.0,5.0,13.0,246
1,51.84,4.0,7.0,322
1,156.44,4.0,7.0,278
1,91.79,4.0,5.0,77
1,116.85,5.0,4.0,261
1,61.77,5.0,5.0,322
2,132.87,5.0,11.5,95
1,71.14,4.0,22.0,387
1,378.4,4.0,5.0,189
1,115.36,5.0,11.0,272
1,197.16,5.0,11.0,110
1,36.39,4.0,1.0,222
1,99.43,3.0,12.0,222
1,85.58,5.0,8.0,56
1,1650.56,5.0,26.0,423
1,44.27,3.0,23.0,158
1,116.09,4.0,18.0,565
1,76.79,5.0,8.0,196
1,570.88,5.0,7.0,441
1,103.14,4.0,9.0,239
1,120.19,1.0,20.0,225
1,75.63,4.0,4.0,244
1,142.97,5.0,7.0,89
1,44.96,4.0,7.0,184
1,55.59,5.0,17.0,473
1,47.69,5.0,19.0,376
1,171.12,5.0,10.0,92
1,83.59,4.0,11.0,389
1,63.73,5.0,7.0,134
1,359.19,4.0,9.0,465
1,37.77,5.0,4.0,275
1,78.19,4.0,15.0,395
1,69.49,4.0,20.0,315
1,28.13,5.0,13.0,133
1,73.15,1.0,33.0,244
1,352.32,5.0,1.0,322
1,243.55,5.0,1.0,98
1,181.19,5.0,8.0,168
1,57.78,5.0,10.0,291
1,312.95,3.0,28.0,313
1,42.78,5.0,5.0,446
1,78.3,3.0,14.0,183
1,24.28,1.0,4.0,157
1,1464.0,3.0,19.0,580
1,181.66,5.0,5.0,58
1,37.88,4.0,4.0,174
1,110.3,3.0,10.0,593
1,260.43,5.0,11.0,255
1,1203.21,5.0,6.0,197
1,32.62,4.0,6.0,613
1,113.4,1.0,20.0,337
1,105.29,5.0,13.0,265
1,171.22,5.0,9.0,119
1,166.68,3.0,12.0,310
2,284.56,4.5,11.5,394
1,241.71,3.0,22.0,317
1,75.48,4.0,4.0,127
1,637.81,5.0,16.0,574
1,154.84,5.0,1.0,237
1,21.76,1.0,8.0,505
1,53.3,1.0,12.0,69
2,495.33,4.666666666666667,6.666666666666667,156
1,216.71,5.0,9.0,112
1,226.28,5.0,5.0,128
1,582.64,5.0,11.0,341
1,65.0,5.0,8.0,526
1,92.63,4.0,14.0,166
1,173.84,4.0,21.0,299
1,82.27,5.0,7.0,155
1,1980.71,3.0,10.0,525
1,49.02,3.0,17.0,201
1,559.3199999999999,1.0,7.0,317
1,71.82,1.0,5.0,451
1,63.1,5.0,18.0,299
1,26.85,5.0,5.0,402
1,87.23,4.0,16.0,547
1,184.46,3.0,54.0,237
1,63.0,5.0,11.0,69
1,178.66,4.0,7.0,400
1,190.48,1.0,46.0,312
1,28.93,5.0,14.0,224
1,143.38,3.0,9.0,215
1,69.48,5.0,7.0,159
1,190.37,5.0,23.0,301
1,35.55,5.0,6.0,603
1,37.38,5.0,5.0,194
1,57.16,5.0,14.0,201
1,65.71,3.0,7.0,527
1,61.75,5.0,8.0,448
1,59.69,5.0,5.0,328
1,180.85,5.0,6.0,531
1,51.14,5.0,19.0,248
1,249.5,2.0,8.0,493
1,223.78,4.0,19.0,413
1,172.68,5.0,3.0,191
1,28.29,5.0,3.0,331
1,74.36,5.0,1.0,55
1,55.62,4.0,11.0,451
1,313.22,5.0,7.0,260
1,111.02,4.0,24.0,318
1,203.3,1.0,34.0,496
1,304.77,1.0,41.0,322
1,89.65,5.0,6.0,78
1,1084.41,5.0,17.0,250
2,115.74,3.5,11.0,401
1,304.18,4.0,6.0,440
1,27.62,5.0,15.0,266
1,89.27,5.0,3.0,323
1,102.13,4.0,5.0,166
1,81.11,4.0,13.0,517
1,197.95,4.0,5.0,73
1,125.61,4.0,10.0,175
1,62.68,4.0,7.0,350
1,73.34,5.0,12.0,371
1,93.58,4.0,7.0,446
1,309.81,5.0,6.0,198
1,475.24,4.0,14.0,554
1,350.56,2.0,5.0,448
1,142.06,1.0,17.0,293
1,99.33,1.0,13.0,174
1,54.11,1.0,3.0,513
1,49.11,5.0,10.0,431
1,562.4,4.0,7.0,175
1,230.6,3.0,13.0,368
1,57.55,5.0,3.0,84
1,99.74,4.0,16.0,120
1,19.16,5.0,6.0,86
1,31.51,5.0,3.0,549
1,104.76,3.0,11.0,298
1,23.78,5.0,3.0,311
1,65.09,5.0,18.0,399
1,46.42,4.0,4.0,530
1,138.74,5.0,8.0,169
1,34.68,5.0,3.0,502
1,173.7,5.0,8.0,55
1,55.1,4.0,3.0,421
1,488.6,5.0,15.0,111
1,51.75,1.0,5.0,290
1,73.34,4.0,3.0,366
1,344.84,5.0,6.0,313
1,164.7,1.0,16.0,89
2,211.48,5.0,10.0,85
1,91.28,4.0,11.0,741
1,197.7,5.0,10.0,409
1,148.4,1.0,4.0,587
1,37.84,4.0,5.0,108
1,54.42,5.0,16.0,599
1,428.16,5.0,1.0,203
1,76.38,5.0,9.0,203
1,225.56,1.0,26.0,109
1,130.69,4.0,11.0,204
1,187.8,4.0,7.0,96
1,416.55,5.0,23.0,275
1,175.22,2.0,11.0,461
1,165.7,5.0,13.0,389
1,265.77,5.0,2.0,490
1,96.93,5.0,3.0,470
1,52.23,5.0,9.0,170
1,35.69,5.0,15.0,282
1,91.19,1.0,9.0,154
1,413.3,4.0,11.0,298
1,50.74,5.0,6.0,258
1,83.66,5.0,7.0,106
1,788.23,5.0,14.0,150
1,244.38,5.0,6.0,70
1,98.46,4.0,11.0,78
1,83.87,5.0,4.0,62
1,62.69,5.0,8.0,174
1,192.98,5.0,4.0,115
1,184.3,5.0,7.0,71
1,64.1,1.0,4.0,441
2,2534.4,3.5,14.5,224
1,107.19,5.0,14.0,72
1,238.46,5.0,5.0,160
1,465.42,5.0,18.0,428
1,26.88,5.0,9.0,212
1,40.55,5.0,27.0,216
1,166.59,2.0,48.0,213
1,47.09,5.0,4.0,392
1,756.09,1.0,11.0,250
1,75.58,4.0,11.0,339
1,118.35,5.0,8.0,67
1,61.01,5.0,14.0,461
1,200.93,5.0,10.0,267
1,64.32,5.0,11.0,614
1,25.51,5.0,8.0,567
1,40.79,4.0,6.0,173
1,117.96,5.0,1.0,167
1,78.77,3.0,8.0,326
1,670.85,5.0,17.0,593
1,70.75,5.0,8.0,191
1,105.75,3.0,27.0,226
1,188.34,4.0,16.0,269
1,36.78,5.0,3.0,383
1,80.2,4.0,6.0,399
1,24.0,4.0,8.0,239
1,76.51,1.0,11.0,77
1,267.62,1.0,6.0,341
1,1190.88,5.0,5.0,124
1,65.22,2.0,30.0,213
1,89.21,4.0,13.0,71
1,113.42,5.0,6.0,325
1,148.58,5.0,6.0,428
1,163.94,5.0,15.0,147
1,90.76,5.0,13.0,283
1,40.85,5.0,11.0,459
1,452.28,5.0,21.0,589
1,302.66,3.0,15.0,253
1,108.0,5.0,14.0,290
1,232.15,4.0,6.0,589
1,72.62,3.0,7.0,477
1,42.29,5.0,8.0,476
1,242.44,5.0,14.0,133
1,818.12,4.0,21.0,190
1,249.67,1.0,41.0,271
1,35.85,3.0,6.0,462
1,130.46,3.0,13.0,617
1,39.6,4.0,24.0,325
1,75.19,1.0,50.0,212
1,242.12,5.0,5.0,501
1,269.2,5.0,4.0,265
1,5122.0,1.0,20.0,186
1,270.54,5.0,12.0,285
1,128.95,5.0,10.0,163
1,124.33,5.0,13.0,503
1,145.66,4.0,25.0,377
1,79.52,5.0,3.0,87
1,175.87,4.0,12.0,430
1,690.98,4.0,5.0,430
1,108.29,1.0,7.0,126
1,223.4,3.0,9.0,338
1,190.25,1.0,26.0,229
1,301.16,3.0,8.0,133
1,114.79,5.0,13.0,112
1,177.52,4.0,21.0,275
1,77.57,1.0,33.0,353
1,99.9,5.0,19.0,167
1,315.82,4.0,23.0,106
1,77.57,5.0,16.0,404
1,79.33,5.0,4.0,324
1,74.07,4.0,5.0,287
1,56.69,5.0,3.0,260
1,54.32,1.0,13.0,166
1,88.91,4.0,13.0,228
1,71.71,3.0,21.0,611
1,116.36,5.0,15.0,275
1,96.82,5.0,24.0,326
1,130.11,5.0,1.0,114
1,83.75,5.0,11.0,187
1,61.23,3.0,11.0,213
1,159.6,4.0,6.0,78
1,37.38,5.0,3.0,159
1,47.64,5.0,0.0,105
1,147.26,4.0,27.0,327
1,27.46,5.0,2.0,51
1,1411.62,5.0,13.0,503
1,670.47,5.0,10.0,74
1,97.35,5.0,12.0,136
1,243.44,4.0,8.0,597
1,150.73,4.0,10.0,125
1,117.26,2.0,24.0,392
1,103.26,5.0,9.0,94
1,215.14,5.0,14.0,445
2,164.52,1.0,13.0,487
1,76.99,5.0,4.0,129
2,236.31,5.0,4.0,92
1,59.87,5.0,6.0,60
1,222.46,1.0,19.0,68
1,1852.6,5.0,12.0,552
1,69.14,5.0,8.0,318
1,50.05,5.0,17.0,516
1,163.89,5.0,18.0,166
1,70.75,1.0,38.0,220
1,41.38,5.0,14.0,379
1,243.95,5.0,11.0,223
1,43.22,5.0,15.0,208
1,308.84,1.0,16.0,163
1,378.36,1.0,23.0,68
1,166.78,5.0,6.0,579
1,93.58,5.0,9.0,168
1,93.32,4.0,17.0,152
1,22.36,5.0,1.0,86
1,87.76,5.0,18.0,468
1,106.66,5.0,2.0,184
1,314.21,5.0,4.0,270
1,201.98,5.0,5.0,90
1,113.12,1.0,7.0,520
1,34.14,5.0,7.0,188
1,147.06,5.0,15.0,338
1,95.21,4.0,6.0,526
1,112.42,3.0,26.0,336
1,30.7,1.0,25.0,565
1,337.23,4.0,17.0,171
1,146.76,5.0,24.0,473
1,52.83,5.0,10.0,160
1,917.73,3.0,19.0,203
1,64.23,5.0,8.0,132
1,156.19,3.0,9.0,70
1,167.09,5.0,20.0,155
1,444.23,5.0,26.0,543
1,157.45,4.0,13.0,420
1,164.9,4.0,19.0,418
2,330.16,5.0,8.0,141
1,88.97,5.0,4.0,117
1,64.14,1.0,34.0,476
1,170.0,2.0,13.0,89
1,37.1,5.0,21.0,258
1,473.12,5.0,13.0,572
1,352.62,5.0,9.0,71
1,78.17,2.0,14.0,322
1,327.5,4.0,26.0,628
1,139.07,1.0,69.0,238
1,164.55,5.0,21.0,211
1,188.51,5.0,5.0,221
1,139.11,1.0,10.0,117
1,162.04,5.0,2.0,189
1,69.73,1.0,31.0,247
1,93.48,5.0,6.0,356
1,94.23,5.0,3.0,163
1,150.15,5.0,9.0,155
1,327.56,5.0,11.0,588
1,82.65,4.0,4.0,63
1,472.41,5.0,7.0,266
1,73.15,2.0,14.0,236
1,35.1,5.0,10.0,469
1,64.34,5.0,5.0,311
1,119.84,5.0,10.0,268
1,165.65,5.0,14.0,502
1,66.73,4.0,2.0,372
1,102.74,5.0,22.0,430
1,83.23,5.0,12.0,461
1,25.7,5.0,16.0,317
1,165.79,5.0,9.0,346
1,808.56,5.0,5.0,125
1,58.45,4.0,15.0,128
1,162.7,5.0,6.0,167
2,460.27,5.0,6.0,237
1,196.0,5.0,5.0,357
1,75.55,5.0,9.0,94
1,146.02,4.0,6.0,549
1,68.1,5.0,7.0,133
1,44.46,5.0,6.0,161
1,575.56,1.0,32.0,213
1,205.5,5.0,8.0,86
1,64.85,3.0,24.0,220
1,117.44,4.0,12.0,379
1,512.4,5.0,3.0,285
1,165.48,4.0,6.0,460
1,67.01,4.0,11.0,521
1,44.09,5.0,14.0,245
1,67.1,5.0,13.0,497
1,238.0,4.0,15.0,146
1,71.02,3.0,7.0,575
1,285.26,5.0,11.0,573
1,144.22,5.0,29.0,135
1,27.0,5.0,6.0,515
1,213.34,5.0,10.0,250
1,79.19,4.0,5.0,336
1,77.2,1.0,8.0,604
1,42.51,5.0,2.0,121
1,68.32,5.0,1.0,72
1,68.52,5.0,5.0,90
1,133.94,5.0,9.0,88
1,343.71,5.0,17.0,383
1,171.02,4.0,4.0,198
1,163.25,4.0,14.0,309
1,50.0,5.0,9.0,291
1,478.62,5.0,15.0,225
1,171.09,3.0,14.0,96
1,140.44,4.0,10.0,324
1,43.83,4.0,13.0,539
1,2818.74,1.0,9.0,172
1,25.82,4.0,9.0,196
1,178.2,5.0,17.0,251
1,139.93,5.0,11.0,158
1,348.77,5.0,12.0,193
1,176.97,5.0,11.0,146
1,77.12,5.0,13.0,179
1,246.38,3.0,25.0,278
1,98.34,1.0,15.0,153
1,95.3,5.0,5.0,76
1,114.07,5.0,11.0,612
1,65.71,5.0,2.0,434
1,43.1,4.0,7.0,462
1,52.78,1.0,9.0,381
1,78.95,5.0,6.0,526
1,117.07,5.0,14.0,398
1,227.76,1.0,42.0,320
1,2120.13,1.0,12.0,368
1,20.38,5.0,4.0,86
1,22.1,4.0,12.0,386
1,155.63,5.0,4.0,516
1,58.22,3.0,12.0,146
1,66.51,5.0,14.0,623
1,116.94,2.0,5.0,348
1,92.55,1.0,31.0,281
1,56.5,4.0,18.0,235
1,100.11,5.0,12.0,434
1,219.63,5.0,20.0,228
1,126.23,5.0,19.0,334
1,85.81,4.0,0.0,106
1,165.94,5.0,17.0,183
1,96.72,3.0,12.0,241
1,32.77,5.0,1.0,175
1,98.54,5.0,3.0,159
1,32.7,5.0,6.0,110
1,111.02,3.0,27.0,365
1,71.04,5.0,20.0,356
1,110.42,3.0,19.0,314
1,55.28,5.0,17.0,67
1,37.41,5.0,7.0,113
1,181.55,3.0,9.0,374
1,145.99,4.0,6.0,571
2,167.34,5.0,22.0,485
1,83.62,4.0,1.0,106
1,305.82,5.0,9.0,365
1,41.75,5.0,5.0,377
1,86.02,5.0,4.0,471
1,59.93,5.0,4.0,289
1,83.22,5.0,12.0,267
1,84.08,1.0,30.0,219
1,184.83,5.0,12.0,293
1,389.16,5.0,12.0,138
1,913.41,5.0,14.0,343
1,101.13,3.0,5.0,325
1,90.28,5.0,14.0,463
1,125.42,5.0,15.0,463
1,264.12,1.0,42.0,219
1,61.27,4.0,2.0,91
1,111.8,5.0,3.0,262
1,290.84,5.0,6.0,56
1,68.18,2.0,27.0,200
1,41.75,5.0,3.0,527
1,117.38,4.0,8.0,283
1,113.9,1.0,2.0,288
1,18.29,5.0,1.0,127
1,28.55,3.0,8.0,556
1,134.76,1.0,5.0,198
1,65.71,2.0,16.0,460
1,74.4,5.0,12.0,133
1,519.74,5.0,10.0,497
1,75.18,4.0,10.0,201
1,1351.53,5.0,1.0,267
1,101.28,4.0,7.0,612
1,90.17,5.0,4.0,79
1,138.08,5.0,13.0,245
1,76.76,5.0,10.0,463
1,97.5,5.0,18.0,154
1,1206.52,5.0,14.0,266
1,68.99,4.0,7.0,157
1,614.4,1.0,5.0,256
1,85.04,4.0,13.0,319
2,103.62,2.5,11.5,312
1,256.29,4.0,11.0,373
1,217.49,4.0,14.0,264
1,333.43,5.0,8.0,311
1,200.36,1.0,12.0,616
1,107.78,4.0,19.0,432
1,78.38,1.0,35.0,211
1,187.63,5.0,3.0,529
1,732.68,5.0,7.0,362
1,57.1,5.0,2.0,63
1,87.76,5.0,10.0,284
1,144.22,5.0,19.0,234
1,93.98,2.0,33.0,276
1,272.16,5.0,9.0,436
1,220.88,5.0,17.0,248
1,122.5,5.0,22.0,308
1,44.37,4.0,7.0,474
1,192.8,1.0,6.0,160
1,126.13,4.0,16.0,190
1,103.04,5.0,12.0,182
1,1421.19,5.0,4.0,104
1,76.18,5.0,14.0,237
1,50.09,2.0,18.0,330
1,258.87,4.0,7.0,595
1,369.28,4.0,8.0,96
1,386.65,1.0,1.0,84
1,63.0,5.0,6.0,109
1,106.55,5.0,7.0,145
1,89.07,5.0,6.0,74
1,523.71,5.0,18.0,327
1,31.69,5.0,6.0,127
1,131.5,1.0,20.0,223
1,162.1,1.0,21.0,581
1,36.14,1.0,30.0,268
1,95.43,4.0,7.0,181
1,148.4,1.0,13.0,490
1,26.09,5.0,14.0,267
1,90.3,5.0,11.0,146
1,115.94,5.0,17.0,466
1,153.2,5.0,9.0,346
1,90.44,1.0,13.0,203
1,437.6,4.0,19.0,317
1,95.87,2.0,9.0,74
1,79.62,5.0,6.0,617
1,34.42,2.0,13.0,540
1,53.95,5.0,2.0,113
1,25.32,5.0,16.0,332
1,222.9,5.0,10.0,222
1,328.64,1.0,27.0,140
1,33.97,5.0,14.0,546
1,25.05,5.0,8.0,236
1,74.64,4.0,17.0,393
1,85.23,5.0,8.0,304
1,89.77,5.0,7.0,362
1,204.38,5.0,37.0,166
1,137.6,5.0,9.0,228
1,34.23,4.0,11.0,216
1,65.36,5.0,13.0,231
1,73.34,5.0,8.0,394
1,29.84,5.0,4.0,333
1,258.67,5.0,4.0,62
1,76.29,4.0,2.0,199
1,149.2,3.0,6.0,152
1,46.59,5.0,7.0,509
1,85.8,5.0,6.0,271
1,102.78,5.0,5.0,75
2,272.64,4.0,7.5,558
1,162.9,4.0,15.0,176
1,1124.96,5.0,10.0,328
1,350.32,5.0,4.0,126
1,151.53,5.0,9.0,576
1,130.56,5.0,9.0,295
1,101.73,5.0,7.0,292
1,386.33,4.0,19.0,306
1,49.13,5.0,3.0,426
1,63.17,3.0,18.0,279
1,35.82,5.0,13.0,495
1,100.95,5.0,16.0,508
2,252.44,5.0,7.5,458
1,39.99,4.0,10.0,249
1,137.26,5.0,13.0,393
1,40.39,5.0,2.0,126
1,169.87,3.0,22.0,197
1,1005.81,5.0,6.0,209
1,217.06,4.0,12.0,428
1,27.79,5.0,5.0,117
1,32.53,5.0,5.0,594
1,64.46,5.0,8.0,556
1,172.22,4.0,7.0,250
1,187.12,3.0,6.0,503
1,77.57,5.0,26.0,438
1,92.11,3.0,18.0,595
1,179.35,5.0,16.0,361
1,290.61,3.0,4.0,215
1,1769.28,3.0,14.0,112
1,187.51,4.0,4.0,258
1,150.14,5.0,20.0,244
1,29.62,5.0,10.0,507
1,65.71,1.0,25.0,390
1,224.29,5.0,14.0,87
1,83.01,1.0,49.0,362
1,192.14,1.0,39.0,337
1,56.0,5.0,5.0,343
1,26.24,5.0,10.0,382
1,148.98,5.0,8.0,106
1,51.95,4.0,5.0,111
1,212.01,5.0,3.0,170
1,89.48,4.0,18.0,216
1,28.04,5.0,1.0,194
1,51.67,5.0,5.0,239
2,1510.38,3.6666666666666665,4.333333333333333,121
1,77.57,5.0,5.0,505
1,25.0,5.0,8.0,282
1,158.17,3.0,10.0,242
1,358.14,3.0,7.0,401
1,50.86,3.0,4.0,535
1,118.35,5.0,6.0,91
1,54.22,5.0,19.0,152
1,81.77,5.0,14.0,187
1,64.62,4.0,9.0,445
1,661.26,5.0,3.0,280
1,50.22,3.0,5.0,53
1,22.33,5.0,4.0,502
1,30.28,4.0,2.0,309
1,170.29,4.0,18.0,455
1,27.78,5.0,10.0,469
1,140.62,5.0,5.0,333
1,38.93,5.0,10.0,184
1,267.51,5.0,7.0,107
1,508.77,4.0,13.0,253
1,56.78,5.0,8.0,190
1,82.61,5.0,8.0,257
1,54.07,5.0,12.0,368
1,46.69,5.0,14.0,339
1,44.98,5.0,23.0,119
1,73.8,4.0,17.0,244
2,437.7,4.0,8.0,275
1,121.09,4.0,22.0,234
1,42.78,5.0,4.0,115
1,53.53,4.0,10.0,268
1,126.64,4.0,14.0,149
1,290.15,5.0,22.0,426
1,364.99,5.0,15.0,357
1,61.78,5.0,11.0,132
1,31.35,5.0,7.0,247
1,165.94,5.0,11.0,222
1,135.05,5.0,20.0,454
1,242.46,4.0,11.0,534
1,1305.51,5.0,6.0,160
1,190.35,5.0,22.0,500
1,134.13,4.0,7.0,140
1,58.16,5.0,4.0,207
1,237.28,4.0,3.0,156
1,118.64,5.0,4.0,208
1,264.59,5.0,13.0,154
1,158.14,3.0,26.0,286
1,160.52,1.0,10.0,185
1,432.4,5.0,4.0,195
1,168.58,5.0,11.0,171
1,107.87,4.0,16.0,469
2,248.57,5.0,20.0,249
1,138.84,5.0,3.0,85
1,80.15,5.0,5.0,258
1,46.69,1.0,8.0,359
1,56.27,4.0,6.0,245
1,112.49,5.0,8.0,86
2,405.36,3.5,11.5,275
1,155.7,4.0,12.0,519
1,180.21,2.0,5.0,167
1,213.74,3.0,9.0,142
1,49.49,4.0,12.0,96
1,20.11,4.0,44.0,737
1,60.0,5.0,12.0,236
1,238.21,5.0,7.0,104
1,52.05,1.0,16.0,212
1,57.5,4.0,12.0,327
1,196.89,4.0,8.0,134
1,88.25,5.0,13.0,207
1,64.64,5.0,21.0,75
1,246.36,5.0,16.0,473
1,39.75,5.0,5.0,87
1,656.06,4.0,5.0,74
1,53.33,4.0,5.0,342
1,31.75,5.0,7.0,428
1,707.16,4.0,8.0,342
1,49.0,4.0,8.0,233
1,89.91,4.0,3.0,212
1,72.66,5.0,5.0,461
1,27.69,4.0,7.0,167
1,596.56,4.0,11.0,65
1,212.8,5.0,5.0,427
1,97.8,1.0,9.0,254
1,636.74,4.0,13.0,431
1,367.08,5.0,2.0,476
1,112.21,5.0,5.0,238
1,157.56,1.0,28.0,259
1,159.33,5.0,26.0,354
1,99.43,1.0,2.0,267
1,116.94,4.0,14.0,268
1,175.48,4.0,3.0,386
1,68.05,1.0,5.0,117
1,98.65,1.0,8.0,87
1,306.98,4.0,23.0,543
1,121.98,5.0,7.0,401
1,129.64,5.0,7.0,184
1,88.72,3.0,13.0,376
1,51.39,5.0,4.0,132
1,36.42,5.0,11.0,559
1,69.45,5.0,13.0,628
1,121.09,1.0,25.0,228
1,84.24,3.0,13.0,539
1,224.7,4.0,27.0,560
1,57.99,5.0,3.0,60
1,65.71,4.0,15.0,325
1,25.03,1.0,6.0,177
1,34.59,5.0,5.0,258
1,45.22,5.0,5.0,184
1,135.36,1.0,11.0,353
1,99.33,4.0,24.0,172
1,188.47,4.0,18.0,396
2,183.56,4.0,11.5,432
1,49.24,5.0,2.0,499
1,62.47,4.0,2.0,323
1,186.82,3.0,7.0,307
1,1173.71,5.0,12.0,400
1,205.61,1.0,37.0,309
1,155.64,5.0,5.0,244
1,149.01,5.0,8.0,80
1,208.48,5.0,10.0,242
1,285.54,1.0,26.0,237
1,27.95,4.0,9.0,533
1,63.88,2.0,6.0,137
1,173.84,5.0,11.0,293
1,250.12,5.0,8.0,394
1,64.56,5.0,11.0,174
1,176.99,3.0,5.0,53
1,298.22,5.0,12.0,291
1,39.96,5.0,10.0,592
1,36.9,5.0,7.0,525
1,101.12,5.0,3.0,415
1,64.34,5.0,13.0,147
1,197.06,1.0,26.0,229
1,57.68,1.0,1.0,420
1,39.24,5.0,4.0,481
1,33.88,5.0,2.0,204
1,75.07,4.0,17.0,249
1,176.4,4.0,8.0,492
1,115.35,4.0,9.0,368
1,2337.4,5.0,3.0,58
1,211.11,3.0,3.0,275
1,43.17,4.0,7.0,87
1,166.41,5.0,9.0,130
1,109.06,4.0,2.0,154
1,80.81,5.0,12.0,401
1,294.7,5.0,13.0,495
1,687.48,5.0,14.0,188
1,56.38,4.0,7.0,279
1,97.21,5.0,5.0,280
1,931.95,3.0,14.0,489
1,88.62,5.0,4.0,67
1,965.7,1.0,17.0,327
1,637.65,5.0,13.0,354
1,83.13,5.0,26.0,320
1,33.07,4.0,7.0,112
1,104.62,5.0,7.0,414
1,30.69,1.0,27.0,223
1,93.85,5.0,6.0,96
1,742.88,5.0,6.0,615
1,79.04,2.0,14.0,622
1,46.03,4.0,10.0,87
1,230.44,4.0,11.0,226
1,140.51,4.0,7.0,623
1,118.01,4.0,13.0,420
1,509.2,1.0,32.0,218
1,72.42,4.0,8.0,350
1,195.0,1.0,13.0,280
1,73.05,5.0,10.0,61
1,130.55,4.0,18.0,240
1,162.63,5.0,12.0,171
1,23.36,5.0,2.0,119
1,133.76,5.0,16.0,391
2,2331.17,2.6,11.8,363
1,70.89,5.0,6.0,104
1,65.76,5.0,3.0,205
1,101.03,1.0,33.0,238
1,185.28,5.0,8.0,163
1,166.48,3.0,15.0,426
1,39.81,4.0,3.0,100
1,48.62,5.0,3.0,464
1,136.05,4.0,16.0,542
1,43.17,5.0,7.0,56
1,175.77,2.0,8.0,184
1,48.79,1.0,12.0,89
1,103.89,4.0,7.0,140
1,342.15,1.0,22.0,220
1,301.12,5.0,8.0,338
1,69.18,5.0,19.0,208
1,159.68,4.0,2.0,181
